,genre,artist,album,song,lyrics
3443,Hip-Hop,Manhattan Transfer,Miscellaneous ,On The Boulevard ,"Manhattan Transfer
Miscellaneous
On The Boulevard
Darkness lights the lamps of old Brazil
Deep inside the jungle hearts are still
Tigers hide inside alley cats eyes
Waiting for you to walk by

Underneath this starlight latitude
Underneath this tranquil attitude
Oh my feelings are running so high
I feel I could color the sky 
Amazon blue

Oh it's you 
(Don't you break my heart Brazil)
And it's me
(And leave me here)
On the boulevard
(Upon the boulevard)

Caught inside your spell it's your parade
Refugees from love we masquerade
Though your lover is waiting at home
I have one of my own
I must go to

Oh it's you 
(Don't you break my heart Brazil)
And it's me
(And leave me here)
On the boulevard
(Upon the boulevard)

Oh my feelings are running so high
I feel I could color the sky 
Amazon blue

Oh it's you 
(Don't you break my heart Brazil)
And it's me
(And leave me here)
On the boulevard
(Upon the boulevard)"
3444,Hip-Hop,Manhattan Transfer,Miscellaneous ,Boy From New York City ,"Manhattan Transfer
Miscellaneous
Boy From New York City
Ooo wah, ooo wah cool, cool kitty
Tell us about the boy from New York City
Ooo wah, ooo wah c'mon kitty
Tell us about the boy from New York City

He's kind of tall
He's really fine
Some day I hope to make him mine, all mine
And he's neat
And oh so sweet
And just the way he looked at me
He swept me off my feet
Ooo whee, you ought to come and see
How he walks
And how he talks

Ooo wah, ooo wah cool, cool kitty
Tell us about the boy from New York City

He's really down
And he's no clown
He has the finest penthouse I've ever seen in town
And he's cute
In his mohair suit
And he keeps his pockets full of spending loot
Ooo whee, say you ought to come and see
His dueling scar
And brand new car

Every time he says he loves me
Chills run down my spine
Every time he wants to kiss me
He makes me feel so fine
Ooo wah, ooo wah cool, cool kitty
Tell us about the boy from New York City

Well he can dance
(He can dance, take a chance with a little ro-)
And make romance
(mance baby, cause he's a looker)
That's when I feel in love 
With just one glance
(He's sweet talking and cool)

He was shy 
And so was I
And now I know I'll never, ever say goodbye
Ooo whee, say you ought to come and see
He's the most
From coast to coast

Ooo wah, ooo wah cool, cool kitty
Tell us about the boy from New York City
Ooo wah, ooo wah c'mon kitty
Tell us about the boy from New York City"
3445,Hip-Hop,Manhattan Transfer,Miscellaneous ,"Wanted, Dead Or Alive ","Manhattan Transfer
Miscellaneous
Wanted, Dead Or Alive
The rule of the tyrants decline
The year, 1979
From Uganda to Nicaragua
It's bombs and bullets all the time
So they corrupt, so they vile
So it's coup after coup all the while
Human rights they violate
They think they too damn great
So in disgrace now they live in exile

Gairy is a wanted man
Idi Amin is a wanted man
Shah of Iran tried so hard to survive
He too was wanted dead or alive

Strikes, demonstrations & wars
Injustice is always the cause
Politicians turn too soon from 
poor people into tycoons
Corruption must bring harass
South African Vorster resign in disgrace
Muzurewa take away Ian Smith place
The Uganda devil was easily cat straddled
Beaten up and chased, what a waste.

Gairy is a wanted man
Bokassa is a wanted man
Ali Bhutto try so hard to survive
He too was wanted dead or alive.

The Shah had a short time to live
Because the Ayatollah don't forgive
When you see church ruling state
With pure vengeance and hate
Situation must be explosive
General Somoza from Nicaragua
Thought it was easy with the Sandanistas
With the help of Venezuela, Panama and Cuba
They kick him straight to America

Gairy is a wanted man
Park Chung Hee was a wanted man
Achem Pong tried so hard to survive
He too was wanted dead or alive

Gairy is a wanted man
Idi Amin is a wanted man
Shah of Iran tried so hard to survive
He too was wanted dead or alive

Bang...You're dead"
3446,Hip-Hop,Manhattan Transfer,Miscellaneous ,Spies In The Night ,"Manhattan Transfer
Miscellaneous
Spies In The Night
Shadows looking through an open window
Footsteps following wherever you go
Undercover eyes
Search to find the key to alibis
Living in a hideaway
You can't hide
You can never get away
They'll find you
Be aware of strangers in the dark

Jealous lovers quarrel in suspicion
Passions justifying their positions
Vengeance on the rise
Now they're throwing daggers from their eyes
Maybe they can find a way
Past their pride
Live and let it die away
If not they'll 
Lie a lot and fight a lot
But you beware
'Cause in the air they're

Spies in the night
They go wherever you are
You're in their sight
Watch out for spies in the cold, cold, restless night

Heartache like a burning, turning fever
Someone tells his girl that he will leave her
Ooo her ravaged eyes
Kiss goodbye the years of hidden lies

Photos taken on display he denies
But the cheating heart will pay
She says you lie a lot
And fight a lot
but it's in vain
You can't explain 'cause

Spies in the night
They go wherever you are
You're in their sight
Watch out for spies in the night

Sorry, now you will pay

Cheryl: Hello
Alan: The winds are calm in the channel.
Cheryl: The boat will sail at midnight.
Alan: Listen very carefully to me. I don't have much time and I'm being watched.
Cheryl: You're being watched - By who?
Alan: I have your pictures.
Cheryl: Oh. Thank you. You don't know how much this means to me.
Alan: Do you have my money?
Cheryl: Yes. Of course I do.
Alan: Meet me in an hour. Position A. Code 3XZ. I'll...
Cheryl: Hello! Hello!! Hello!!!

Spies in the night
They go wherever you are
You're in their sight
Watch out for spies in the night"
3447,Hip-Hop,Manhattan Transfer,Miscellaneous ,Smile Again ,"Endless nights I'd play Solitaire
Imagining that you were here
One night flights, such heartless affairs
They froze the hopes of love in me

You suddenly appeared
Melted all my fears
Filled me with the love that I need

You make me smile again like a child of three
And I believe it will turn out right baby
Oh, you make me smile again
Hold me in your arms, ooh love, my love

Heart to heart our souls intertwine
Make love and float away with me
Twins of flame, a love so divine
I want to spend my life around you

Now, now I have the strength
Now I have the hopes
You give me all I need

To make me smile again like a child of three
And I believe it all will work out right
Oh, you make me smile again
Hold me in your arms, ooh love, my love

You make me smile again like a child of three
Oh, I believe we'll live a dream for two
Oh, you make me smile again
Hold me in your arms, ooh love, my love

You make me smile again like a child of three
I believe it all will work out right
Oh, you make me smile again
Hold me in your arms, ooh love, my love"
3448,Hip-Hop,Manhattan Transfer,Miscellaneous ,Until I Met You (Corner Pocket) ,"Manhattan Transfer
Miscellaneous
Until I Met You (Corner Pocket)
I used to be so fancy free,
But really lonesome as could be,
Till one lucky day, you came my way
I never knew what love was all about
UNTIL I MET YOU.

I knew it right from the start

I used to think there'd never be,
A girl who'd ever care for me,
Then, what d’ya know, you made it so, 
I never knew what love was all about,
UNTIL I MET YOU.

Once we start, then we'll never part

In my blue life, 
No one at all would even care if I cried.
(Hurtin' inside)
In my new life,
I'm walkin' tall, I got a feelin' of pride
Glowin' inside.

And, lover, you're the reason why, 
A lonely girl is ridin' high
Now, who do you see, lucky as me?
I never knew what love was all about,
UNTIL I MET YOU.

It's cherry pink -
And apple blossom white
That's right - pink and white
I be tellin' y' right
Who'da' ever believed a guy that 
Hustled pool was such a romantic;
He really was frantic

He pursue_________d me 
Chalkin’ his cue
Lemme’ tell y’ now, without a doubt
Gettin' ready for a little romance 
The rustic romeo pursued me 
Now is his chance
He showed me such emotion that I finally 
That's what t'do if he's got some eyes - - - - -
Took a notion to give in 
F'Hittin on you

An' when y' took the notion
Love is a game
Did you imagine his emotion
Everybody plays it the same
Ever was the kind t' go f'coolin'
It's a game - y' play by the rules

Did 'ja think he might be jivin' and only foolin'
Tho y' know the winners are victims
Or did you appraise it as real?
An' losers are fools

Did you go f'what came?
Now that you're his
Or was love in the game?
He c'n put his mind t'tending t' biz 
If love is the answer 
'Cause thats how it is -
Then you'll never, ever be quite the same 
When y' find love, that's the one thing
I'm sure you know that that's so 
You'll be sure of -

Well I dropped m'heart now an' bent it
Said a few sincere words
Never dreamin' that I meant it
To tell you the truth, I never,
ever really meant to begin it

How can you explain true love?
How can I disdain true love?
Love is real exciting it's so exciting - That when it
Turned me around I didn't feel like fighting

It wouldn't a caught me
Except when I saw you I was surer than sure
This really couldn't be
But what'y-know
It really was so!
I'm ready f'settlin' right down
No more runnin' around

And that's the truth, really the truth,
Really ain't puttin' on no act.
Really a fact
Really, this ain't no time f'jivin'
'Cause what I'm tellin' y' really comes 
Right from this heart of mine
An' lemme tell y' there's an awful lot o'
Sacrifice t' lay it on the line

What's this thing people call love
Something nobody has too much of
This game all misunderstand, but play it

One thing's sure; Love's what I'm in
Unloose cupid's bow, let it begin
That's it! Let that madness start!
There goes my heart!

It's got me stumblin', it's got me mumblin'
I'm like a ship without a rudder,
A car without wheels
Unless y' feel it, I can't reveal it
Y' gotta have it happen to y'
T' know how it feels

One thing's sure; Love has got me
I'm as certain as certain can be
I'm yours till eternity

From the day that we met
When you showed on the set
I remember it yet
I was knocked out

I took one look at you
And what else could I do
Love walked in and I knew
There was no doubt
No, no doubt

I love you, yes, I sure do, yes, I love you
Yes, you know it
I know that you knew from the start

Now we two become one
and we'll make it together

I never really knew what love was all about
UNTIL I MET YOU.

I never really knew what love was all about
UNTIL I MET YOU.

Good - - - Shot!"
3449,Hip-Hop,Manhattan Transfer,Miscellaneous ,"The Word Of, Confirmation ","Manhattan Transfer
Miscellaneous
The Word Of, Confirmation
I'm here to just confirm what I've been
really always sayin'
About modern jazz
It's the savior of the nation
And I'll believe it if you do too
The rhythm & blues

Like Bird
When he thought of this melody
The message he played on his horn
Was the steady confirmation
That he discovered
The sound that makes the music be free

This may sound unstable
But I know I'm able to concentrate in song to you
My lyrics may go fast
Sometimes a word may get past folks
But so I keep it swingin'
I know I've got to stay true

So like the Bird I'm gonna say that jazz is always
A happiness groove
So come on and I'll confirm it
'Cause certainly the Bird that I heard
made the word of confirmation"
3451,Hip-Hop,Manhattan Transfer,Miscellaneous ,Spice Of Life ,"Manhattan Transfer
Miscellaneous
Spice Of Life
Down on the corner there's a reason to smile
When those evenin' shadows fall
Some kinda feelin' that it's hard to deny
Once the neon lights start to call
People out there searchin' for action
Daytime distraction slippin' right on by

Tonight, let's taste the spice of life
Keep it sweet until the mornin' light
Watch fantasy unfold
And let the lovin' flow

Caught in the madness of a summer romance
At a moonlight rendezvous
Lost in the spirit of a sensual dance
That can cast a spell over you
All you need's a night to remember
Flyin' together on the highest high

Tonight, let's taste the spice of life
A little music and some candlelight
Put passion in control
And let the lovin' flow

Could be the start of a million dreams we share
So lay back in the feelin' let the evenin' take you there

All we need is a night to remember 
Flyin' together on the highest high

Tonight, let's taste the spice of life
A little music and some candlelight
Put passion in control
And let the lovin' flow
All night we'll taste the spice of life
Keep it sweet until the mornin' light
Watch fantasy unfold
That's the only way to go"
3452,Hip-Hop,Manhattan Transfer,Miscellaneous ,Wacky Dust ,"Manhattan Transfer
Miscellaneous
Wacky Dust
They call it wacky dust
It's from a hot cornet
It gives your feet a feeling so breezy
And oh, it's so easy to get

They call it wacky dust
It brings a dancing jag
And once it starts, then only a
Sap'll refuse to Big Apple or Shag

Oh I don't know just why 
It gets you so high
Putting a buzz in you heart
You'll do a marathon
You'll wanna go on 
Kickin' the ceilin' apart

They call it wacky dust
It's something you can't trust
And in the end the rhythm will stop
When it does, then you'll drop
From happy wacky dust

Instrumental

Oh we don't know just why 
It gets you so high
Putting a buzz in you heart
You'll do a marathon
You'll wanna go on 
Kickin' the ceilin' apart

They call it wacky dust
It's something you can't trust
And in the end the rhythm will stop
When it does, then you'll drop
From happy wacky dust"
3453,Hip-Hop,Manhattan Transfer,Miscellaneous ,Birdland ,"Manhattan Transfer
Miscellaneous
Birdland
5,000 light years from Birdland
But I'm still preachin' the rhythm
Long-gone, uptight years from Birdland
An' I'm still teachin' it with 'em

Years from the land of the Bird
An' I am still feelin' the spirit
5,000 light years from Birdland
But I know people can hear it

Bird named it, Bird made it, Bird heard it, then played it
Well-stated! Birdland--
it happened down in Birdland

Oh!

In the middle of that hub
I remember one jazz club
Where we went to pat feet
Down on fifty-secon' street

Everybody heard that word
That they named it after Bird

Where the rhythm swooped and swirled
The jazz corner of the world

An' the cats they gigged in there
Were beyond compare

Birdland - I'm singin' Birdland
Birdland - Ol' swingin' Birdland

Hey, man, the music really turns you on!
Y' turn me on, 
Really, y' turn me aroun'
'N turn me on

Down them stairs, lose them cares - where?
Down in Birdland
Total swing, bop was king - there
Down in Birdland
Bird would cook, May would look - where?
Down in Birdland
Miles came through, 'Trane came too - there
Down in Birdland
Basie blew, Blakey too - where?
Down in Birdland
Cannonball played that hall - there
Down in Birdland
Yeah---

There may never be nothin' such as that
No Mo' - No Mo'
Down in Birdland, that's where it was at
I know - I know
Back in them days bop was ridin' high
Hello! 'n goodbye!

How well those cats remember
Their first Birdland gig
To play in Birdland is an honor we still dig
Yeah---that club was like--
In another world, sure enough--
Yeah, baby
All o' the cats had the cookin' on
People just sat an' they was steady lookin' on
Then Bird--he came 'n spread the word--
Birdland

Yes, indeed, he did
Yes, indeed, he did
Yes, indeed, he did
Yes, he did, Parker played at Birdland
Yes, he really did
Yes, indeed, he really did
Yes, he really did
Told the truth down in Birdland
Yes, indeed he did, Charlie Parker played in
Birdland

Yes, indeed, he really did
Charlie Parker played in Birdland

Bird named it, Bird made it, Bird heard it,
Then played it
Well-stated! Birdland
It happened down in Birdland

Everybody dug that beat
Everybody stomped their feet
Everybody digs be-bop
An' they'll never stop

Down them stairs, lose them cares - yeah!
Down in Birdland
Total swing! bop was king - yeah!
Down in Birdland

Bird would cook, May would look - yeah,
Down in Birdland
Miles came through, 'Trane came too - yeah!
Down in Birdland
Basie blew, Blakey too - yeah!
Down in Birdland

Cannonball played that hall - yeah
Down in Birdland

Down them stairs, lose them cares - yeah
Down in Birdland
Total swing! bop was king - yeah
Down in Birdland

Bird would cook, May would look - yeah,
Down in Birdland
Miles came through, 'Trane came too - yeah!
Down in Birdland

Basie blew, Blakey too - yeah!
Down in Birdland
Cannonball played that hall - yeah
Down in Birdland

Down them stairs, lose y' cares -yeah
Down in Birdland
Total swing! bop was king - yeah
Down in Birdland

Bird would cook, May would look - yeah,
Down in Birdland

Background Solo:
Come in pairs down them stairs, lose y' cares
Them that dares gits it!

Pay the gate, don't be late
It's a date! - whattay' know
If y' dig, then you'll dig, it's a groove
Quite a groove, 'cause y' t' move
Come in twos, pay your dues

What can you lose?
Just your blues!
So lose them!

The band swingin' one and all and what a ball!
Yeah!

Music is good, music is better than good
Pretty good
Very nice
Really very good - things are bein' like they should
Very good -- very good -- very good

All y' gotta do is lend an ear
An' listen to it
Then y' dig a little sooner than soon
You'll be diggin' everything diggin' all the music

What a ball!

How y' gonna figure out
A way t' bring it all about amid a
Lot o' other music on the set'n on
The scene know what I mean?
How y' gonna separate the music from the scene
'Gonna have t' keep the memory clean
Y' gonna hear a lotta' sound -- a lotta soun'"
3454,Hip-Hop,Manhattan Transfer,Miscellaneous ,On A Little Street In Singapore ,"Manhattan Transfer
Miscellaneous
On A Little Street In Singapore
On a little street in Singapore
With me - beside a lotus covered door
A veil of moonlight on her lovely face
How pale the hands that held me in embrace

My sails tonight are filled with perfume of Shalimar
With temple bells that guide me to her shore
And then I hold you in my arms
And love the way I loved before
On a little street in Singapore

On a little street in Singapore
With me - beside a lotus covered door
A veil of moonlight on her lovely face
How pale the hands that held me in embrace"
3456,Hip-Hop,Manhattan Transfer,Miscellaneous ,Walk In Love ,"Manhattan Transfer
Miscellaneous
Walk In Love
Walk in love
A sandy beach, we're barefoot 
We walk in love
A time and place so sacred
Only lovers/love will see the magic we can be -

We came - we saw - we fell in love
Two birds as one above
No need to conquer love

We came - we saw - we fell in love
Two birds as one above
No need to conquer love

Talking hands
We walk in silence but we have talking hands
They speak of feelings like our words could never do
My love, I shine for you -

We came - we saw - we fell in love
Two birds as one above
No need to conquer love

We came - we saw - we fell in love
Two birds as one above
No need to conquer love

Laugh to laugh
We take our clothes off 
Moonlit to love (to love)
Ooh, to love (ooh, to love)
We spread the blanket, lie down rising with the waves
And falling like a star -

We came - we saw - we fell in love
Two birds as one above
No need to conquer love

We came - we saw - we fell in love
Two birds as one above
No need to conquer love"
3457,Hip-Hop,Manhattan Transfer,Miscellaneous ,"Who, What, Where, When, Why ","Manhattan Transfer
Miscellaneous
Who, What, Where, When, Why
Who (who ooh ooh ooh oo)
What (woo ooh ooh ooh oo)
Where (woo ooh ooh ooh oo)
Why (Tell me why, tell me why, tell me why---)

I don't understand
Let's sit down and talk
One minute you love me and then you walk
There's more going on
Than you will admit
'Cause just as we got it to work you quit

I'm caught in a fog
And you make it clear
The truth won't be worse than the things I fear
It's a mystery to me
I haven't a clue
If somebody else has a part of you

Tell me
Who (who)
What when where why (why)
Who is the guy
What made you need someone new
Tell me 
Who what when where why
When did it die
When'd we go wrong 
Don't you lie, tell me why

You won't be my love
You won't be my friend
But won't you at least help me comprehend
What's happening to me
'Cause after you go
My one consolation will be to know
The places and names, the reason and rhymes
The facts of the matter and points in time
I tried for your love
But you won't allow
This guy to do nothin' but ask you how - 

And - Who (who)
What when where why (why)
Who is the guy
What made you need someone new
Tell me 
Who what when where why
When did it die
When'd we go wrong 
Don't you lie, tell me why --

I want you to say
What's inside your head
Confession is good for the soul it's said
So start at the top and take it real slow
If you want out, then I have to know

Just - Who (who)
What when where why (why)
Who is the guy
What made you need someone new
Tell me 
Who what when where why
When did it die
When'd we go wrong 
Don't you lie, tell me why

(Repeat and fade)"
3458,Hip-Hop,Manhattan Transfer,Miscellaneous ,It's Not The Spotlight ,"Manhattan Transfer
Miscellaneous
It's Not The Spotlight
If I ever feel the light again
Shinin' down on me
I don't have to tell you
How welcome it will be
I felt the light before
But I let it slip away
I still keep on believin'
It'll come back someday

It's not the spotlight
It ain't the candlelight
And it ain't the streetlight
Of some old street of dreams
It ain't the moonlight
Not even the sunlight
But I've seen it shinin' in your eyes
And you know what I mean

Sometimes I try to tell myself
""You know the light was never real"" -
A fantasy that used to be the way I used to feel
But you and I know better now
Even though it's been so long
If your memory really serves you well
You'd never tell me I'm wrong

It's not the spotlight
It ain't the candlelight
And it ain't the streetlight
Of some old street of dreams (no - no)
It ain't the moonlight
Not even the sunlight
But I've seen it shinin' in your eyes
And you know what I mean

If I ever feel the light again
you know things will have to change
Names and faces, homes and places
Will have to be re-arranged
And you can help me come about
If you're ever so inclined
Ain't no rhyme or reason
A woman can't change her mind

It's not the spotlight
It ain't the candlelight
And it ain't the streetlight
Of some old street of dreams (no - no)
It ain't the moonlight
Not even the sunlight
But I've seen it shinin' in your eyes
And you know what I mean

(Repeat)"
3459,Hip-Hop,Manhattan Transfer,Miscellaneous ,Pieces Of Dreams ,"Manhattan Transfer
Miscellaneous
Pieces Of Dreams
Pieces of dreams
Islands and oceans
Lovers marooned in each other's arms
Just you and me
The sand and the sea
All alone and drifting it seems
Floating away on
Pieces of dreams

Two Robinson Crusoes
Castaway hearts
Shipwrecked in paradise come true
For me and for you
Lost among our pieces of dreams
Far from together 
Halfway between now and forever

We'll watch the waves 
On a beach where nobody can find us
We'll leave the whole world behind us
Just you and me -

Pieces of dreams
Floating away on
Pieces of dreams
Islands and oceans
Lovers marooned in each others arms
Just you and me
Adrift and so free
Making love and making believe
Shaping our lives from
Pieces of dreams"
3460,Hip-Hop,Manhattan Transfer,Miscellaneous ,Where Did Our Love Go ,"Manhattan Transfer
Miscellaneous
Where Did Our Love Go
Baby, baby
Where did our love go?
Don't you want me
Don't you want me no more
You came into my life
So tenderly
We both fell in love
That stings like a bee (?)

And now that I surrender
So helplessly
You now wanna leave me
Oh, you wanna leave me
Baby, baby, baby (Baby, baby -Baby, baby)
Where did our love go? (Where did our love go?)
Why don't you want me (Baby, baby)
Don't you want me no more (Ooh, baby baby)
(So, so so baby baby)
Oh baby.....

Sax Solo - background voices during solo:
Baby, baby
Baby, baby
Baby, baby
Ooh, baby baby
Baby, baby
Baby, baby
So, so so 
Baby baby

Oh now baby, baby baby
Where did our love go? (Where did our love go?)
Why don't you want me
Don't you want me no more
You came into my life
So tenderly
We both fell in love babe
That stings like a bee

And now that I surrender (Repeat same background as used during sax solo)
So helplessly
You now wanna leave me
Oh, you wanna leave me

Oh now baby, baby
Baby don't leave me
Please don't leave me girl
All by myself

Oh baby (If I surrender, so helplessly) (Baby baby - baby baby - baby baby)
Please don't leave me baby Don't leave me (Ooh baby baby)
Oh don't leave me sugar (Baby baby - baby baby)
All by myself (All by myself)

Baby, baby baby (If I surrender, so helplessly) (Baby baby - baby baby - baby baby)
Baby don't leave (Please don't leave me) (Ooh baby baby)
Oh please don't leave me girl (Baby baby - baby baby)
All by myself (All by myself)

(Repeat and fade all parts)"
3461,Hip-Hop,Manhattan Transfer,Miscellaneous ,Single Girl ,"Manhattan Transfer
Miscellaneous
Single Girl
When I was single
the life I led was mine
Thought that when I married
I'd be happy al the time

Lord I wish I was
A single girl again
Lord I wish I was 
A single girl again

When I was a single girl
The boys all courted me
I would move from man to man
Just like a honeybee
Single girls are free to roam
Wherever love is found
Now that I am married Lord
You know I can't get to town - no no

Lord I wish I was
A single girl again
Lord I wish I was 
A single girl again

First he said he loved me
And now he treats me like a slave
The burden of this married life
I carry to my grave

Lord I wish I was
A single girl again
Lord I wish I was 
A single girl again

(Repeat 3 times to fade)"
3462,Hip-Hop,Manhattan Transfer,Miscellaneous ,Snootie Little Cutie ,"Manhattan Transfer
Miscellaneous
Snootie Little Cutie
She's a snootie little cutie
She's a pert little skirt
She's a knockout and a beauty and a flirt
Such a dapper little flapper
She's just cute as a trick
She's a kissy little missy, a vain little Jane,
She's slick

She's a classy little lassie
A keen little queen
And although sometimes she's sassy and mean
Just a fiend for romance is she
Squirrelly little girlie, y'see
She's a knockout, a beauty
Snootie little cutie
Snootie little cutie is she

You're a mellow little fellow
Oooh, you're a coy little boy
You're a knockout and a beauty, you're a joy
You're a ready little steady
You swept this girl off her feet
You're a kissy little missy, a vain little Jane
But you're sweet!
You're a handy little dandy
Oooh you're a keen little queen
And although sometimes she's bossy
Oooh, I'm never mean
I'm a fiend for romance for you
Mellow little fellow you're mine
You're a knockout and a beauty
Snootie little cutie
Snootie little cutie mine

Yes, she's a classy little lassie
A keen little queen
And although sometimes she's sassy
She's never mean
I'm a fool for romance it's true
Moonlight, kisses and you
(That's for me!)
She's a beauty, that snootie little cutie
Snootie little cutie is she!"
3463,Hip-Hop,Manhattan Transfer,Miscellaneous ,15 Minute Intermission ,"Manhattan Transfer
Miscellaneous
15 Minute Intermission
Hey what's the matter wit' you guys back there,
You sure look beat or somethin', you been knockin' yourselves out?

We want a 15 minute intermission boss
We want a 15 minute intermission boss
We want a 15 minute intermission boss
With your permission!

You gotta be kiddin' man!

We want a 15 minute intermission boss
We want a 15 minute intermission boss
We want a 15 minute intermission boss
With your permission!

Intermission!
When makin' music gets to be a chore
An intermission is your only cure
To ease your palpitatin' embouchure
You'll never get to heaven if you treat us this way!

Want a 15 minute intermission boy,
15 minute intermission boy,
15 minute intermission boy--

Mmm -- Intermission!"
3464,Hip-Hop,Manhattan Transfer,Miscellaneous ,Sunday ,"Manhattan Transfer
Miscellaneous
Sunday
I'm blue every Monday
Thinking only of Sunday
That's one day when I'm with you
It seems I sigh all day Tuesday
I cry all day Wednesday
Oh my how I long for you
And then comes Thursday, gee it's long it never goes by
Friday makes me feel like I'm gonna die
But after payday it's my fun day
I shine all day Sunday
That's one day when I'm with you
Wanna see you next Sunday!"
3465,Hip-Hop,Manhattan Transfer,Miscellaneous ,"Well, Well, Well ","Manhattan Transfer
Miscellaneous
Well, Well, Well
I woke up this morning with a feeling of despair
I looked for my pussy but my pussy wasn't there
Well, well, well
My cat fell in the well
Oh puss puss puss poor kitty kitty kitty
My cat fell in the well

I got out a ladder and I climbed down to my pet
I saw in a jiffy that my puss was soakin' wet
Well, well, well
My cat fell in the well
Oh puss puss puss poor kitty kitty kitty
My cat fell in the well

The doggone hole by the pump
Was she pushed, or did she jumped?
There never was a kitty half as pretty
as the pussy that fell in the well
There never was a pussy that could quite compare with her
Pretty as a picture with her long and silky fur -

Well, well, well, well my cat fell in the well, well
Oh oh oh pussy pussy pussy poor kitty kitty kitty
My cat fell in the well

If you have a pussy that you wouldn't trade or sell
Never let her wander or she might fall in a well
Well, well, well
My cat fell in the well
Oh puss puss puss poor kitty kitty kitty
My cat fell in the well
Fell in the - well!"
3466,Hip-Hop,Manhattan Transfer,Miscellaneous ,Freddy Morris Monologue ,"Manhattan Transfer
Miscellaneous
Freddy Morris Monologue
Ok, wanna settle down over there?
Hold the music there, hold it...
I've been asked by the Transfers to come out here and talk to you
I'm the raging Freddy Morris, I've been around a long time.
What's so funny?
I want to introduce you to a man
Who is a giant among giants in the business
When I say that, I mean he knows them all
I mean Frankie and Sammy, Tony and Lena,
Liberace, you know - the biggies...
I want you to make him feel really at home here
We're talking, we're talking about the king of dada
We are talking about the hippest talker in America
He's come a long way, I want you to make him feel really at home here,
He cost big bucks - let's hear it for him
L Dorado Kaddy, ok, here he is now...."
3467,Hip-Hop,Manhattan Transfer,Miscellaneous ,Bacon Fat ,"Manhattan Transfer
Miscellaneous
Bacon Fat
(Sax Intro) Heh heh heh heh heh heh heh --yeah...


Now when he went down in Tennessee,
All my friends they was glad to see me
Seen some down by the railroad track
Seen some earth dealers with their sacks on their back
They said now ""Hey Man!"" (hey man)
""We're glad to see you back -
we got a new dance they call the Bacon Fat.'

You go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
Have mercy, have mercy (wop wop, yeah wop wop)
'An then they go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
Help yourself, mama (wop wop, yeah wop wop)
'An then they go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
(wop wop, yeah wop wop)
Now then I went down to see my local deejay
The cat's name is Cain, he lives down Tennessee way
I said now ""Hey man, what's this uh, new kinda jump - 
Where you wind up twice 'n then you end up with a bump?""
He said now ""Dig, Daddy!"" (hey man)
""It's a natural fact, it's a sweepin' the South,
that thing the Bacon Fat.""

You go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
Aw you give me a rise in my Levis, mama! (wop wop, yeah wop wop)
'An then they go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
Have mercy, have mercy (wop wop, yeah wop wop)
'An then they go
Diddley diddley diddley diddley diddley diddley diddley diddley wop wop
(wop wop, yeah wop wop)
I said now
(wop, wop)
That's right 
(wop, wop)
One more time -
(wop, wop!)"
3468,Hip-Hop,Manhattan Transfer,Miscellaneous ,Turn Me Loose ,"Manhattan Transfer
Miscellaneous
Turn Me Loose
Turn me loose, turn me loose I say
This is the first time I ever felt this way
Gonna get a thousand kicks, gonna kiss a thousand chicks,
So turn me loose

Turn me loose, turn me loose I say
I love 'em and leave 'em feelin' hot all day
I'm hollerin' an' I shout, gonna knock myself right out
So turn me loose

Got a rocket in my pocket, rarin' to go
Take my baby to the patio
Spread her on the floor, make it through the night
Turn me loose, yeah

Turn me loose, turn me loose I say
I love 'em and leave 'em feelin' hot all day
I'm holler and I shout, gonna knock myself right out
So turn me loose

Sax solo

Got my rocket in my pocket, rarin' to go
Take my baby to the patio
Spread her on the floor, make it through the night
Turn me loose, yeah

Turn me loose, turn me loose I say
I love 'em and leave 'em feelin' hot all day
I'm holler and I shout, gonna knock myself right out
So turn me loose
I'm holler and I will shout, gonna knock myself right out
So turn me loose!"
3469,Hip-Hop,Manhattan Transfer,Miscellaneous ,This Independence ,"Manhattan Transfer
Miscellaneous
This Independence
The light is bending early
Around the prodigal
The gunner whispers gently
His shadow on the wall
The crowd is bursting from me
A single animal
It finds its freedom early
They're going to take it all

This independence
We are the metal shell
10,000 bodies
Run from an empty well
All of your lovers
Are heroes in my bed
All night the echoes
Of breathing heads

A falling body near me
A silent angry cry
A miracle of purpose
Looks up into the sky
A camera crew is running
The world is shrinking fast
Tonight you drink your coffee
And watch the world aghast

This independence
We are the metal shell
10,000 bodies
Run from an empty well
All of your lovers
Are heroes in my bed
All night the echoes
Of breathing heads

A camera crew is running
The world is shrinking fast
Tonight you drink your coffee
And watch the world aghast

This independence
We are the metal shell
10,000 bodies
Run from an empty well
All of your lovers
Are heroes in my bed
All night the echoes
Of breathing heads

This independence
We are the metal shell
10,000 bodies
Run from an empty well
All of your lovers
Are heroes in my bed
All night the echoes
Of breathing heads"
